,C,H,N,O,S,P,Intensity
3130,25,23,1,10,0,0,2566164.5
3131,25,26,2,11,0,0,2173953.5
3132,26,25,1,10,0,0,2186939.5
3134,27,28,0,7,0,0,2044795.0
3135,27,31,1,10,0,0,2401032.0
3137,27,34,0,5,0,0,2402818.5
3140,28,34,0,6,0,0,2352457.5
3141,29,26,0,10,0,0,2679226.5
3142,29,29,1,12,0,0,2316874.0
3143,30,32,0,9,0,0,2528099.0
3144,30,38,0,7,0,0,2204474.0
3145,31,24,0,19,0,0,2064083.5
3146,31,38,0,8,0,0,2225933.0
3147,32,34,0,10,0,0,2224849.5
3148,33,30,0,19,0,0,2128834.5
3149,34,28,0,16,0,0,2182827.0
3151,35,32,0,14,0,0,2504784.5
3152,35,34,0,13,0,0,2696031.5
3153,35,40,0,19,0,0,2311207.0
3155,35,48,0,10,0,0,2349551.5
3156,35,52,0,10,0,0,2424743.0
3157,36,34,0,17,0,0,2645629.0
3159,36,44,0,11,0,0,2468864.5
3161,37,38,0,19,0,0,1862925.5
3162,37,40,0,17,0,0,3630646.0
3164,37,54,0,12,0,0,1928244.5
3168,38,44,0,18,0,0,2548222.5
3170,38,46,0,12,0,0,2204965.5
3172,38,50,0,13,0,0,2604750.5
3177,39,46,0,17,0,0,2197577.0
3180,39,50,0,14,0,0,2440636.0
3192,41,45,2,7,1,1,3418011.5
3197,43,51,2,6,1,1,1854845.0
3200,17,24,4,6,0,0,1903982.6666666667
3209,20,28,4,7,0,0,2290129.3333333335
3210,20,29,3,4,0,0,2698468.6666666665
3211,20,29,3,5,0,0,2095424.6666666667
3212,21,28,4,7,0,0,2534248.0
3213,21,30,4,7,0,0,2875817.6666666665
3214,22,32,4,7,0,0,3294218.0
3216,23,34,4,7,0,0,2957878.0
3218,24,33,5,8,0,0,2109873.0
3219,24,34,4,7,0,0,2299675.0
3220,25,26,0,6,0,0,2052707.3333333333
3221,25,36,4,7,0,0,2209191.6666666665
3222,25,37,5,6,0,0,2158182.3333333335
3223,25,37,5,7,0,0,2440800.3333333335
3224,25,37,5,8,0,0,2551256.0
3225,27,39,5,8,0,0,2215027.6666666665
3230,31,28,0,20,0,0,2037116.3333333333
3233,31,44,0,4,1,0,2996793.6666666665
3234,32,28,0,12,0,0,2394920.6666666665
3235,32,38,1,3,0,1,3791131.0
3239,33,28,0,14,0,0,2271940.6666666665
3240,33,38,1,3,0,1,2297949.0
3241,33,40,1,3,0,1,3442119.3333333335
3245,34,42,1,3,0,1,3841296.6666666665
3246,34,47,1,7,1,0,2457789.0
3249,35,30,0,16,0,0,2003289.0
3250,35,44,1,3,0,1,3333540.6666666665
3252,35,49,1,7,1,0,2937989.3333333335
3257,36,51,1,7,1,0,3182778.6666666665
3260,37,53,1,7,1,0,2930023.6666666665
3261,37,53,1,8,1,0,3002502.6666666665
3263,38,55,1,7,1,0,2442988.3333333335
3264,38,55,1,8,1,0,2323921.6666666665
3265,39,57,1,7,1,0,2511275.0
3266,40,46,0,13,2,0,2089883.3333333333
3275,19,26,4,6,0,0,1899893.5
3277,20,27,3,6,0,0,2641166.0
3278,20,27,3,7,0,0,2143925.5
3282,22,32,4,6,0,0,2448964.0
3283,23,24,0,5,0,0,1887746.5
3284,23,32,4,7,0,0,2768439.5
3285,23,34,4,6,0,0,2755420.0
3286,24,25,3,9,0,0,2337346.0
3287,24,35,5,6,0,0,2340750.5
3290,25,34,0,4,0,0,2083043.5
3292,26,38,0,4,0,0,1920627.5
3293,27,29,1,10,0,0,2072246.0
3294,28,28,0,8,0,0,2333407.5
3298,29,27,1,16,0,0,2160285.0
3299,29,28,0,9,0,0,2683522.0
3301,30,28,0,10,0,0,2913402.0
3302,30,33,0,4,0,1,2127615.0
3305,31,28,0,11,0,0,2553317.5
3306,31,34,1,3,0,1,2526318.5
3316,32,46,0,5,1,0,3601471.5
3319,33,39,2,3,0,1,3603005.0
3322,33,46,0,6,1,0,3886306.5
3323,33,46,0,7,1,0,3301793.5
3326,34,30,0,13,0,0,2269100.5
3327,34,32,0,13,0,0,2413456.0
3328,34,34,0,12,0,0,2527044.0
3329,34,36,0,11,0,0,2654596.5
3330,34,38,1,3,0,1,2224460.0
3331,34,40,1,3,0,1,2251924.5
3335,34,48,0,6,1,0,4417654.5
3336,34,48,0,7,1,0,3164193.0
3337,34,50,0,4,1,0,2488801.0
3338,34,50,0,5,1,0,2316775.0
3340,35,30,0,15,0,0,2028352.0
3344,35,50,0,6,1,0,3615469.0
3345,35,50,0,7,1,0,3537471.5
3347,36,32,0,15,0,0,2232810.0
3348,36,34,0,14,0,0,2304574.0
3351,36,46,1,3,0,1,2095971.5
3352,36,52,0,6,1,0,3142442.5
3353,36,52,0,7,1,0,2433502.0
3355,37,36,0,14,0,0,2119144.0
3356,37,38,0,13,0,0,2103590.5
3358,37,40,1,3,0,1,2354741.0
3363,37,54,0,6,1,0,2975760.5
3366,38,56,0,6,1,0,2293905.5
3367,39,40,0,13,2,0,1675373.5
3370,39,46,0,14,0,0,2417004.0
3408,17,26,0,7,0,0,6024249.666666667
3409,17,26,0,8,0,0,6421226.333333333
3414,17,28,0,6,0,0,3849829.0
3415,17,28,0,7,0,0,4543261.666666667
3428,18,28,0,6,0,0,6855387.333333333
3429,18,28,0,7,0,0,8440287.666666666
3430,18,28,0,8,0,0,9697643.0
3431,18,28,0,9,0,0,6108989.666666667
3435,18,30,0,5,0,0,5680257.0
3436,18,30,0,6,0,0,9910343.333333334
3437,18,30,0,7,0,0,10054396.333333334
3438,18,30,0,8,0,0,7030143.666666667
3440,18,32,0,4,0,0,4350367.666666667
3441,18,32,0,5,0,0,14167321.0
3442,18,32,0,6,0,0,18733867.333333332
3446,18,34,0,4,0,0,5495199.666666667
3447,18,34,0,5,0,0,25659852.0
3457,18,36,0,6,1,0,2245342.6666666665
3461,19,30,0,5,0,0,3030941.6666666665
3462,19,30,0,6,0,0,6312855.333333333
3463,19,30,0,7,0,0,9642003.0
3464,19,30,0,8,0,0,8948980.666666666
3465,19,30,0,9,0,0,10296283.0
3468,19,32,0,5,0,0,2949181.0
3469,19,32,0,6,0,0,6569456.666666667
3470,19,32,0,7,0,0,10258131.333333334
3471,19,32,0,8,0,0,7454542.333333333
3473,19,34,0,5,0,0,4020137.3333333335
3474,19,34,0,6,0,0,9860536.0
3481,20,30,0,4,0,0,2736843.3333333335
3482,20,30,0,5,0,0,7207412.0
3483,20,30,0,6,0,0,10504193.666666666
3484,20,30,0,7,0,0,13650616.333333334
3485,20,30,0,8,0,0,14001078.0
3486,20,30,0,9,0,0,10377146.666666666
3487,20,30,0,10,0,0,6634634.0
3489,20,32,0,4,0,0,1868586.6666666667
3490,20,32,0,5,0,0,4534633.666666667
3491,20,32,0,6,0,0,9116689.333333334
3492,20,32,0,7,0,0,11214484.666666666
3493,20,32,0,8,0,0,10448528.666666666
3494,20,32,0,9,0,0,6204019.0
3496,20,34,0,5,0,0,4259410.666666667
3497,20,34,0,6,0,0,9615398.0
3498,20,34,0,7,0,0,11218864.666666666
3499,20,34,0,8,0,0,8834705.666666666
3501,20,36,0,5,0,0,3816962.3333333335
3502,20,36,0,6,0,0,8322790.333333333
3503,20,36,0,7,0,0,8541023.0
3505,20,38,0,5,0,0,2906911.3333333335
3506,20,38,0,6,0,0,5453903.666666667
3507,20,38,0,7,0,0,4054087.0
3509,21,32,0,5,0,0,4068706.0
3510,21,32,0,6,0,0,7121970.666666667
3511,21,32,0,7,0,0,10718057.0
3512,21,32,0,8,0,0,11286753.666666666
3513,21,32,0,9,0,0,9332389.666666666
3514,21,32,0,10,0,0,6129389.333333333
3516,21,34,0,5,0,0,2609514.0
3517,21,34,0,6,0,0,5228917.333333333
3518,21,34,0,7,0,0,8412782.666666666
3519,21,34,0,8,0,0,8772204.333333334
3520,21,34,0,9,0,0,6549985.333333333
3522,21,36,0,5,0,0,2143182.6666666665
3523,21,36,0,6,0,0,5179046.333333333
3524,21,36,0,7,0,0,8653128.0
3525,21,36,0,8,0,0,7233144.666666667
3527,21,38,0,6,0,0,3685484.6666666665
3528,21,38,0,7,0,0,6190749.333333333
3529,21,38,0,8,0,0,4549215.666666667
3533,22,34,0,5,0,0,3600457.0
3534,22,34,0,6,0,0,6285727.666666667
3535,22,34,0,7,0,0,8295561.666666667
3536,22,34,0,8,0,0,9336321.333333334
3537,22,34,0,9,0,0,7954095.0
3538,22,34,0,10,0,0,5010698.0
3540,22,36,0,5,0,0,2547183.3333333335
3541,22,36,0,6,0,0,4946125.0
3542,22,36,0,7,0,0,6097811.666666667
3543,22,36,0,8,0,0,6491133.666666667
3544,22,36,0,9,0,0,5451502.0
3546,22,38,0,6,0,0,4168999.0
3547,22,38,0,7,0,0,5577672.333333333
3548,22,38,0,8,0,0,5281934.666666667
3549,22,38,0,9,0,0,3981782.0
3550,22,40,0,6,0,0,3317589.0
3551,22,40,0,7,0,0,3921876.0
3553,23,36,0,5,0,0,2744071.3333333335
3554,23,36,0,6,0,0,4846597.666666667
3555,23,36,0,7,0,0,6312602.0
3556,23,36,0,8,0,0,7291843.0
3557,23,36,0,9,0,0,6415520.666666667
3558,23,36,0,10,0,0,4583569.0
3560,23,38,0,6,0,0,2923666.0
3561,23,38,0,7,0,0,4511577.666666667
3562,23,38,0,8,0,0,4843526.0
3563,23,38,0,9,0,0,4291510.333333333
3565,23,40,0,6,0,0,2139206.0
3566,23,40,0,7,0,0,3532971.3333333335
3567,23,40,0,8,0,0,3981039.3333333335
3568,23,40,0,9,0,0,3050546.6666666665
3569,23,42,0,7,0,0,2576870.6666666665
3570,24,36,0,5,0,0,3894884.3333333335
3571,24,36,0,6,0,0,6308043.0
3572,24,36,0,7,0,0,8262440.666666667
3573,24,36,0,8,0,0,8964766.0
3574,24,36,0,9,0,0,8607449.333333334
3575,24,36,0,10,0,0,6627038.0
3576,24,36,0,11,0,0,4699961.333333333
3578,24,38,0,5,0,0,2488829.6666666665
3579,24,38,0,6,0,0,3666713.0
3580,24,38,0,7,0,0,5121915.333333333
3581,24,38,0,8,0,0,6045765.333333333
3582,24,38,0,9,0,0,5760943.666666667
3583,24,38,0,10,0,0,4576609.0
3585,24,40,0,7,0,0,3336644.3333333335
3586,24,40,0,8,0,0,4026872.0
3587,24,40,0,9,0,0,3553941.6666666665
3589,24,42,0,7,0,0,2769244.3333333335
3590,24,42,0,8,0,0,3207779.0
3592,24,44,0,7,0,0,2265499.0
3594,25,38,0,5,0,0,3004172.6666666665
3595,25,38,0,6,0,0,5270903.0
3596,25,38,0,7,0,0,7125590.333333333
3597,25,38,0,8,0,0,7640598.0
3598,25,38,0,9,0,0,7371538.333333333
3599,25,38,0,10,0,0,5787480.666666667
3600,25,38,0,11,0,0,4079765.6666666665
3602,25,40,0,6,0,0,3186474.3333333335
3603,25,40,0,7,0,0,4724383.333333333
3604,25,40,0,8,0,0,5462749.0
3605,25,40,0,9,0,0,4889315.666666667
3606,25,40,0,10,0,0,4112191.0
3607,25,42,0,7,0,0,2864881.0
3608,25,42,0,8,0,0,3901022.3333333335
3609,25,42,0,9,0,0,3496123.6666666665
3610,25,44,0,8,0,0,2997743.0
3612,26,40,0,5,0,0,2596620.6666666665
3613,26,40,0,6,0,0,4844394.666666667
3614,26,40,0,7,0,0,5738169.333333333
3615,26,40,0,8,0,0,6484131.0
3616,26,40,0,9,0,0,6248652.0
3617,26,40,0,10,0,0,5555424.0
3618,26,40,0,11,0,0,3712359.6666666665
3619,26,42,0,6,0,0,2806701.0
3620,26,42,0,7,0,0,3568495.0
3621,26,42,0,8,0,0,4333676.666666667
3622,26,42,0,9,0,0,4449459.333333333
3623,26,42,0,10,0,0,3686896.0
3624,26,44,0,8,0,0,3031614.3333333335
3625,26,44,0,9,0,0,3337199.3333333335
3627,27,42,0,5,0,0,3001133.0
3628,27,42,0,6,0,0,4674072.666666667
3629,27,42,0,7,0,0,5424359.666666667
3630,27,42,0,8,0,0,5910420.333333333
3631,27,42,0,9,0,0,5788619.0
3632,27,42,0,10,0,0,5019133.333333333
3633,27,42,0,11,0,0,3777386.3333333335
3634,27,44,0,7,0,0,2726397.6666666665
3635,27,44,0,8,0,0,3286908.3333333335
3636,27,44,0,9,0,0,3665295.6666666665
3639,28,42,0,5,0,0,3340900.3333333335
3640,28,42,0,6,0,0,7164299.0
3641,28,42,0,7,0,0,8347597.333333333
3642,28,42,0,8,0,0,8584921.333333334
3643,28,42,0,9,0,0,8036788.333333333
3644,28,42,0,10,0,0,7036114.0
3645,28,42,0,11,0,0,5417452.0
3646,28,42,0,12,0,0,4038059.3333333335
3649,28,44,0,6,0,0,4818230.0
3650,28,44,0,7,0,0,5203891.0
3651,28,44,0,8,0,0,5429592.333333333
3652,28,44,0,9,0,0,4943157.0
3653,28,44,0,10,0,0,4423712.666666667
3654,28,46,0,8,0,0,2864592.3333333335
3655,28,46,0,9,0,0,3295403.3333333335
3657,29,44,0,5,0,0,5077489.0
3658,29,44,0,6,0,0,7429105.0
3659,29,44,0,7,0,0,9143044.333333334
3660,29,44,0,8,0,0,8130776.0
3661,29,44,0,9,0,0,6861188.333333333
3662,29,44,0,10,0,0,5999938.333333333
3663,29,44,0,11,0,0,4900711.0
3666,29,46,0,6,0,0,4457768.333333333
3667,29,46,0,7,0,0,4945631.0
3668,29,46,0,8,0,0,4499555.0
3669,29,46,0,9,0,0,4294869.333333333
3670,29,46,0,10,0,0,3611801.6666666665
3671,30,46,0,5,0,0,4109678.3333333335
3672,30,46,0,6,0,0,8531072.0
3673,30,46,0,7,0,0,8295749.333333333
3674,30,46,0,8,0,0,7118386.666666667
3675,30,46,0,9,0,0,5949938.666666667
3676,30,46,0,10,0,0,4827439.0
3677,30,46,0,11,0,0,4060285.0
3682,30,48,0,7,0,0,4571697.666666667
3683,30,48,0,8,0,0,4021980.6666666665
3684,30,48,0,9,0,0,3784347.0
3685,30,48,0,10,0,0,3574635.6666666665
3686,31,48,0,7,0,0,2658183.0
3687,31,48,0,8,0,0,2988539.3333333335
3688,31,48,0,9,0,0,3579991.3333333335
3689,31,48,0,10,0,0,3572882.0
3690,31,48,0,11,0,0,3084848.6666666665
3692,32,48,0,10,0,0,3027795.3333333335
3693,32,48,0,11,0,0,3494418.0
3694,32,48,0,12,0,0,3538715.0
3695,33,50,0,11,0,0,2631531.6666666665
3696,33,50,0,12,0,0,2747432.6666666665
3704,19,36,0,6,1,0,5000536.5
3706,20,36,0,8,1,0,4381089.0
3709,22,40,0,5,0,0,2400004.0
3717,26,46,0,8,0,0,2200608.0
3718,27,46,0,8,0,0,2598587.0
3719,27,46,0,9,0,0,3081594.5
3720,28,44,0,11,0,0,3515064.5
3721,28,46,0,10,0,0,3186953.5
3723,29,48,0,9,0,0,2817679.0
3725,32,50,0,10,0,0,2614832.5
3729,21,38,0,5,0,0,1863736.3333333333
3731,26,44,0,7,0,0,2394848.6666666665
3733,29,48,0,8,0,0,2347662.0
3734,32,48,0,9,0,0,2743686.0
3735,32,48,0,13,0,0,2748045.3333333335
3736,33,50,0,10,0,0,2883933.6666666665
3739,22,34,0,4,0,0,1683573.5
3740,22,42,0,6,0,0,2021536.0
3741,23,42,0,6,0,0,2056002.0
3742,23,42,0,8,0,0,2595657.0
3743,28,46,0,7,0,0,2195507.5
3747,24,40,0,6,0,0,2403997.6666666665
3756,24,36,0,4,0,0,1913446.0
3757,32,50,0,9,0,0,2440736.0
3764,22,42,0,7,0,0,1910303.5
3772,33,50,0,9,0,0,2176482.5
3773,34,52,0,10,0,0,2190746.0
3789,17,28,0,14,0,0,4113222.6666666665
3791,18,28,0,14,0,0,3103269.3333333335
3797,19,30,2,12,0,0,11666989.666666666
3799,20,32,0,16,0,0,4886537.666666667
3806,21,34,0,15,0,0,3628873.6666666665
3807,21,34,0,16,0,0,3510115.0
3810,22,34,0,18,0,0,3813813.6666666665
3812,22,36,0,17,0,0,2709493.6666666665
3813,22,36,0,18,0,0,3071766.3333333335
3816,23,36,0,18,0,0,2786044.0
3823,24,38,0,19,0,0,3180983.3333333335
3833,26,42,0,20,0,0,8747324.666666666
3845,28,44,0,21,0,0,6503706.333333333
3859,26,42,0,21,0,0,3002172.5
3865,25,40,0,19,0,0,2589471.3333333335
3870,25,40,0,20,0,0,2669945.5
3878,26,40,0,22,0,0,2838504.5
3882,23,36,0,17,0,0,2411960.3333333335
3888,26,42,0,18,0,0,2427433.5
3900,16,27,3,6,0,0,3656127.6666666665
3905,17,26,4,7,0,0,2468273.0
3908,17,27,3,8,0,0,2645301.0
3909,17,28,4,6,0,0,3650872.3333333335
3910,17,28,4,7,0,0,6477452.0
3912,17,29,3,5,0,0,2821654.0
3913,17,29,3,6,0,0,3879111.6666666665
3914,17,29,3,7,0,0,2587684.0
3917,18,28,4,7,0,0,2880905.6666666665
3918,18,28,4,8,0,0,2682532.3333333335
3921,18,30,4,6,0,0,5211753.333333333
3922,18,30,4,7,0,0,7485375.0
3923,18,30,4,8,0,0,5115019.0
3928,18,32,4,7,0,0,9098870.333333334
3938,19,30,4,7,0,0,2442410.6666666665
3939,19,30,4,8,0,0,2935982.6666666665
3940,19,31,5,8,0,0,4334120.333333333
3941,19,32,4,7,0,0,7132839.333333333
3942,19,32,4,8,0,0,5190040.333333333
3943,19,34,4,7,0,0,10878776.333333334
3946,20,32,4,7,0,0,2568642.6666666665
3947,20,32,4,8,0,0,2443594.3333333335
3948,20,33,5,8,0,0,5306739.0
3949,20,34,4,7,0,0,6088368.0
3951,21,36,4,7,0,0,5396982.666666667
3960,19,30,4,9,0,0,2432396.5
3964,17,30,4,6,0,0,5429162.0
3966,19,32,4,6,0,0,4839313.333333333
3967,20,34,4,8,0,0,3232352.3333333335
3968,20,35,5,8,0,0,6182495.666666667
3969,21,34,4,8,0,0,2464003.3333333335
3970,21,35,5,8,0,0,5190517.666666667
3972,23,39,5,8,0,0,5163370.333333333
3988,20,30,4,7,0,0,2977486.3333333335
3989,20,36,4,7,0,0,6820931.666666667
3993,17,27,3,6,0,0,1660536.5
3994,20,32,4,9,0,0,2390654.5
3995,21,34,4,7,0,0,2061480.0
4018,17,30,4,5,0,0,2642633.0
4019,17,31,3,4,0,0,2344345.0
4028,18,28,4,6,0,0,2277049.0
4030,18,31,5,6,0,0,3895384.6666666665
4031,18,31,5,7,0,0,4136007.0
4033,18,32,4,5,0,0,4483743.333333333
4034,18,32,4,6,0,0,4080280.6666666665
4043,19,29,3,6,0,0,3006593.3333333335
4044,19,31,5,7,0,0,3227620.0
4045,19,33,5,6,0,0,3472643.0
4046,19,33,5,7,0,0,5092047.333333333
4048,19,34,4,5,0,0,7599052.333333333
4049,19,34,4,6,0,0,4127685.6666666665
4057,20,30,4,6,0,0,5069587.0
4060,20,33,5,7,0,0,4031601.0
4061,20,34,4,6,0,0,2829144.6666666665
4063,20,35,5,6,0,0,4160144.0
4064,20,35,5,7,0,0,3984255.6666666665
4065,20,36,4,5,0,0,4186691.0
4066,20,36,4,6,0,0,6318079.666666667
4072,21,32,4,6,0,0,4148691.0
4073,21,32,4,7,0,0,3446600.0
4076,21,35,5,7,0,0,4169198.0
4077,21,37,5,6,0,0,6474525.333333333
4078,21,37,5,7,0,0,3892257.6666666665
4079,21,38,4,5,0,0,2374662.6666666665
4080,21,38,4,6,0,0,3102043.6666666665
4081,21,38,4,7,0,0,4574477.333333333
4089,22,34,4,7,0,0,2597908.6666666665
4090,22,37,5,7,0,0,3365115.3333333335
4091,22,37,5,8,0,0,4933965.666666667
4092,22,38,4,7,0,0,3266653.0
4093,22,39,5,6,0,0,4866204.666666667
4094,22,39,5,7,0,0,5537658.666666667
4095,22,39,5,8,0,0,6243293.333333333
4096,22,40,4,5,0,0,3437167.6666666665
4102,23,35,5,8,0,0,2416268.0
4105,23,41,5,6,0,0,2447616.6666666665
4106,23,41,5,7,0,0,4422654.0
4110,24,36,4,7,0,0,2362965.3333333335
4114,24,41,5,7,0,0,2224730.3333333335
4115,24,41,5,8,0,0,5195361.0
4116,24,43,5,6,0,0,2756636.6666666665
4117,24,43,5,7,0,0,2372804.6666666665
4120,25,43,5,8,0,0,3565682.3333333335
4121,25,45,5,7,0,0,2285668.3333333335
4123,26,39,5,8,0,0,2486515.0
4124,26,45,5,8,0,0,3189320.3333333335
4126,27,47,5,8,0,0,2698383.6666666665
4135,16,29,3,4,0,0,1636029.0
4139,18,27,3,7,0,0,1943247.0
4141,18,31,3,6,0,0,1868492.0
4146,19,30,4,6,0,0,1901932.5
4147,20,31,5,8,0,0,2143589.5
4149,21,33,5,8,0,0,2428990.0
4150,21,36,4,6,0,0,2284634.5
4155,23,36,4,7,0,0,2274938.5
4156,23,37,5,8,0,0,2106573.0
4157,23,39,5,7,0,0,2431278.0
4159,25,38,4,7,0,0,2467610.0
4160,25,45,5,6,0,0,2219223.5
